"STATION","DATE","PRCP","SNOW","TMAX","TSUN","WSFG"
"USW00023042","1948","11.86","3.0","74.1",,
"USW00023042","1949","29.37","6.4","71.6",,
"USW00023042","1950","15.11","0.2","74.6",,
"USW00023042","1951","15.55","7.2","74.1",,
"USW00023042","1952","13.76","1.0","74.0",,
"USW00023042","1953","12.32","0.0","75.7",,
"USW00023042","1954","14.00","9.6","76.0",,
"USW00023042","1955","16.83","5.6","74.0",,
"USW00023042","1956","10.84","16.8","75.7",,
"USW00023042","1957","24.60","6.0","71.8",,
"USW00023042","1958","17.62","23.9","71.2",,
"USW00023042","1959","16.21","1.4","73.1",,
"USW00023042","1960","22.22","23.5","72.6",,
"USW00023042","1961","18.83","25.7","71.9",,
"USW00023042","1962","18.37","1.8","74.1",,
"USW00023042","1963","16.22","11.8","74.7",,
"USW00023042","1964","14.22","3.6","74.1",,
"USW00023042","1965","14.17","4.1","75.4",,
"USW00023042","1966","18.43","5.3","74.2",,
"USW00023042","1967","20.67","3.9","73.1",,
"USW00023042","1968","19.46","15.6","70.6",,
"USW00023042","1969","29.21","19.7","73.1",,
"USW00023042","1970","12.64","6.7","74.0",,
"USW00023042","1971","20.24","13.8","73.7",,
"USW00023042","1972","25.08","9.4","72.8",,
"USW00023042","1973","12.90","19.3","72.0","   214692","65.5"
"USW00023042","1974","24.03","1.3","73.3","   192984","65.5"
"USW00023042","1975","17.71","9.6","73.1","   190710","70.2"
"USW00023042","1976","20.11","16.7","72.6","   201666","63.3"
"USW00023042","1977","16.16","3.7","75.2","   210798","62.2"
"USW00023042","1978","13.69","18.8","71.7","   184080","50.6"
"USW00023042","1979","20.83","15.2","72.8","   203112","51.7"
"USW00023042","1980","15.89","29.4","74.4","   204786","59.7"
"USW00023042","1981","23.01","3.6","73.5","   186990","85.0"
"USW00023042","1982","20.99","10.5","72.8","   180516","62.2"
"USW00023042","1983","20.25","36.4","71.9","   187794","64.4"
"USW00023042","1984","14.63","2.3","73.1","   180337","67.8"
"USW00023042","1985","23.16","3.8","73.1","   185219","71.4"
"USW00023042","1986","26.64","12.5","73.8","   174005","72.5"
"USW00023042","1987","18.85","14.0","72.8","   174160","85.0"
"USW00023042","1988","13.13","11.0","74.2","   199501","60.8"
"USW00023042","1989","15.03","6.3","75.3","   197112","72.5"
"USW00023042","1990","15.86","1.5","75.4","   186055","72.5"
"USW00023042","1991","24.06","5.0","74.0","   185217","59.7"
"USW00023042","1992","22.40","15.6","74.1","   184633","68.9"
"USW00023042","1993","12.77","1.7","74.0","   189003","77.0"
"USW00023042","1994","13.14","2.6","76.4","   192917","65.5"
"USW00023042","1995","18.75","3.2","75.1","   198521",
"USW00023042","1996","14.14","3.9","75.2","   206317",
"USW00023042","1997","22.70","12.7","71.6",,
"USW00023042","1998","13.06","2.6","75.5",,
"USW00023042","1999","20.19","14.4","74.9",,
"USW00023042","2000","21.29","12.9","74.9",,
"USW00023042","2001","15.56","8.9","74.6",,
"USW00023042","2002","19.30","4.8","73.8",,
"USW00023042","2003","8.83","0.8","76.0",,
"USW00023042","2004","33.27","15.7","72.9",,
"USW00023042","2005","15.05","4.6","74.6",,
"USW00023042","2006","15.59","4.2","76.7",,
"USW00023042","2007","23.94","13.3","72.8",,
"USW00023042","2008","28.02","1.6","75.3",,
"USW00023042","2009","12.89","6.1","75.9",,
"USW00023042","2010","26.47","8.8","74.5",,
"USW00023042","2011","5.86","8.3","77.6",,
"USW00023042","2012","11.45","3.1","77.8",,
"USW00023042","2013","12.62","6.2","75.1",,
"USW00023042","2014","22.57","4.7","74.6",,
"USW00023042","2015","29.48","23.0","74.5",,
"USW00023042","2016","13.49","2.1","76.8",,
"USW00023042","2017","21.97","0.5","77.0",,
"USW00023042","2018","15.30","10.0","75.9",,
"USW00023042","2019","24.38","0.2","74.9",,
"USW00023042","2020","11.56","2.7","76.9",,
"USW00023042","2021","20.57","11.4","75.2",,
"USW00023042","2022","15.07","2.7","76.2",,
"USW00023042","2023","17.64","7.2","77.3",,
"USW00023042","2024",,,,,
"USW00014936","1882","28.15",,"55.9",,
"USW00014936","1883","23.28",,"52.6",,
"USW00014936","1884","20.87",,"53.5",,
"USW00014936","1885","25.80",,"53.8",,
"USW00014936","1886","20.28",,"55.4",,
"USW00014936","1887","25.55",,"53.7",,
"USW00014936","1888","17.05",,"53.7",,
"USW00014936","1889","20.16",,"57.3",,
"USW00014936","1890","14.67",,"56.6",,
"USW00014936","1891","20.18",,"55.5",,
"USW00014936","1892","25.16",,"54.1",,
"USW00014936","1893","16.96","42.6","55.5",,
"USW00014936","1894","13.57","14.9","59.2",,
"USW00014936","1895","17.10","23.2","57.8",,
"USW00014936","1896","26.09","36.0","54.8",,
"USW00014936","1897","22.77","48.9",,,
"USW00014936","1898","15.65","17.0","56.9",,
"USW00014936","1899","13.71","17.8","55.8",,
"USW00014936","1900","24.76","18.0","59.0",,
"USW00014936","1901","22.03","14.4","58.4",,
"USW00014936","1902","16.45","26.5","55.4",,
"USW00014936","1903","13.85","17.4","54.7",,
"USW00014936","1904","20.40","22.5","54.7",,
"USW00014936","1905","28.98","18.9","55.2",,
"USW00014936","1906","25.40","25.9","55.2",,
"USW00014936","1907","15.09","30.5","54.4",,
"USW00014936","1908","28.69","39.1","57.3",,
"USW00014936","1909","19.18","47.7","53.4",,
"USW00014936","1910","10.21","28.8","57.3",,
"USW00014936","1911","18.06","19.5","56.1",,
"USW00014936","1912","16.78","10.9","55.4",,
"USW00014936","1913","17.90","13.7","58.1",,
"USW00014936","1914","30.15","22.4","56.5",,
"USW00014936","1915","20.74","36.6","53.7",,
"USW00014936","1916","22.67","45.6","53.4",,
"USW00014936","1917","18.05","47.0","52.2",,
"USW00014936","1918","24.12","34.2","56.0",,
"USW00014936","1919","23.01","36.3","53.7",,
"USW00014936","1920","27.98","36.7","54.7",,
"USW00014936","1921","20.78","18.1","59.0",,
"USW00014936","1922","15.26","41.1","56.3",,
"USW00014936","1923","18.00","16.0","57.7",,
"USW00014936","1924","22.87","37.6","54.4",,
"USW00014936","1925","10.17","16.3","57.4",,
"USW00014936","1926","16.63","23.9","57.0",,
"USW00014936","1927","21.11","32.4","54.7",,
"USW00014936","1928","18.11","11.8","57.9",,
"USW00014936","1929","17.54","49.1","54.3",,
"USW00014936","1930","21.50","22.5","58.0",,
"USW00014936","1931","12.70","23.5","62.2",,
"USW00014936","1932","13.49","25.3","55.8",,
"USW00014936","1933","12.52","21.5","59.9",,
"USW00014936","1934","10.74","14.1","61.2",,
"USW00014936","1935","19.25","45.9","56.6",,
"USW00014936","1936","12.61","49.6","55.6",,
"USW00014936","1937","15.65","62.6","55.1",,
"USW00014936","1938","20.07","46.5","58.8",,
"USW00014936","1939","13.81","19.5","60.8",,
"USW00014936","1940","13.40","46.7","56.8",,
"USW00014936","1941","17.02","23.5","58.7",,
"USW00014936","1942","25.87","23.8","56.5",,
"USW00014936","1943","18.28","30.7","57.4",,
"USW00014936","1944","26.44","29.6","56.7",,
"USW00014936","1945","17.70","28.7","55.7",,
"USW00014936","1946","23.30","28.8","58.3",,
"USW00014936","1947","19.21","59.8","56.3",,
"USW00014936","1948","20.42","25.5","57.0",,
"USW00014936","1949","16.25","27.0","58.1",,
"USW00014936","1950","17.06","53.7","52.8",,
"USW00014936","1951","24.23","51.9","52.3",,
"USW00014936","1952","9.74","31.3","57.5",,
"USW00014936","1953","20.48","59.3","58.0",,
"USW00014936","1954","13.35","29.4","57.9",,
"USW00014936","1955","14.51","46.1","57.8",,
"USW00014936","1956","18.11","40.3","56.5",,
"USW00014936","1957","22.61","32.7","56.0",,
"USW00014936","1958","13.59","26.4","58.1",,
"USW00014936","1959","20.08","38.3","57.0",,
"USW00014936","1960","18.40","42.4","54.8",,
"USW00014936","1961","19.96","19.7","56.8",,
"USW00014936","1962","31.75","75.7","54.9",,
"USW00014936","1963","19.12","31.2","59.8",,
"USW00014936","1964","10.88","35.6","60.0",,
"USW00014936","1965","19.57","35.2","55.3","   157716",
"USW00014936","1966","22.58","42.3","55.8","   187824",
"USW00014936","1967","15.22","32.8","58.0","   178362",
"USW00014936","1968","26.19","42.8","56.6","   170892",
"USW00014936","1969","20.11","53.1","54.5","   164742",
"USW00014936","1970","22.24","51.9","56.3","   179100",
"USW00014936","1971","18.59","48.7","55.8","   183096",
"USW00014936","1972","26.50","46.9","53.6","   159540",
"USW00014936","1973","17.41","33.9","57.3","   156018",
"USW00014936","1974","13.06","18.8","59.1","   174240",
"USW00014936","1975","18.42","72.8","56.8","   164580","65.5"
"USW00014936","1976","10.99","44.1","59.1","   194850","67.8"
"USW00014936","1977","23.15","37.1","58.0","   179196","56.4"
"USW00014936","1978","15.92","28.3","54.0","   186522","60.8"
"USW00014936","1979","15.99","42.3","54.4","   170028","55.3"
"USW00014936","1980","18.18","21.4","58.7","   183822","71.4"
"USW00014936","1981","15.82","20.6","61.3","   189420","57.5"
"USW00014936","1982","25.06","53.6","55.1",,"64.4"
"USW00014936","1983","18.56","42.1","56.4",,"74.7"
"USW00014936","1984","29.75","38.5","56.2","   160152","63.3"
"USW00014936","1985","24.96","80.7","54.4","   180614",
"USW00014936","1986","27.39","27.8","56.3","   186691","59.7"
"USW00014936","1987","19.42","37.2","61.9","   201486","75.8"
"USW00014936","1988","19.21","45.2","59.1","   215362","59.7"
"USW00014936","1989","14.54","52.6","56.7","   204326","55.3"
"USW00014936","1990","23.02","27.0","60.1","   188246","62.2"
"USW00014936","1991","23.42","27.5","59.2","   151003","54.1"
"USW00014936","1992","22.53","31.1","56.7",,"81.6"
"USW00014936","1993","30.03","53.9","53.8","   144051","63.3"
"USW00014936","1994","20.80","52.0","55.8","   153731","57.5"
"USW00014936","1995","29.99","68.1","54.9","   131864","52.8"
"USW00014936","1996","20.99","60.9","52.9",,
"USW00014936","1997","24.60",,"55.6",,
"USW00014936","1998","23.35","53.1","59.0",,
"USW00014936","1999","16.83","25.4","60.4",,
"USW00014936","2000","20.10","49.4","59.0",,
"USW00014936","2001","26.81","69.8","57.0",,
"USW00014936","2002","14.89","42.7","58.8",,
"USW00014936","2003","16.44","32.6","58.3",,
"USW00014936","2004","29.74","19.2","58.2",,
"USW00014936","2005","25.81","37.8","59.7",,
"USW00014936","2006","17.55","22.0","60.6",,
"USW00014936","2007","30.70","42.4","57.3",,
"USW00014936","2008","25.48","55.1","55.7",,
"USW00014936","2009","23.22","58.9","54.6",,
"USW00014936","2010","30.93","45.5","56.1",,
"USW00014936","2011","22.74","52.1","56.1",,
"USW00014936","2012","19.70","39.8","62.3",,
"USW00014936","2013","25.22","61.6","54.7",,
"USW00014936","2014","16.42","26.7","55.8",,
"USW00014936","2015","25.62","29.3","59.7",,
"USW00014936","2016","19.55","27.9","60.4",,
"USW00014936","2017","20.69","29.4","59.1",,
"USW00014936","2018","19.68","60.5","55.8",,
"USW00014936","2019","37.35","79.3","52.5",,
"USW00014936","2020","18.22","40.6","58.1",,
"USW00014936","2021","20.32","23.3","60.8",,
"USW00014936","2022","20.91","27.8","58.4",,
"USW00014936","2023","20.17","42.3","59.3",,
"USW00014936","2024",,,,,
"USW00013968","1939",,,"74.0",,
"USW00013968","1940","45.03","6.5","68.4",,
"USW00013968","1941","58.23","9.3","70.3",,
"USW00013968","1942","43.32",,"69.6",,
"USW00013968","1943","43.87",,"71.0",,
"USW00013968","1944",,,,,
"USW00013968","1948","33.25","17.9","70.3",,
"USW00013968","1949","40.64","14.5","70.2",,
"USW00013968","1950","32.69","4.7","69.8",,
"USW00013968","1951","43.01","12.0","70.1",,
"USW00013968","1952","24.91","6.5","72.2",,
"USW00013968","1953","36.48","6.8","73.0",,
"USW00013968","1954","24.51","15.1","75.4",,
"USW00013968","1955","29.00","7.1","72.4",,
"USW00013968","1956","23.27","4.2","73.8",,
"USW00013968","1957","46.63","3.1","69.8",,
"USW00013968","1958","32.91","29.1","69.4",,
"USW00013968","1959","49.39","7.3","70.4",,
"USW00013968","1960","38.08","20.2","69.4",,
"USW00013968","1961","51.42","7.2","68.6",,
"USW00013968","1962","41.47","5.5","70.4",,
"USW00013968","1963","28.83","6.1","73.7",,
"USW00013968","1964","44.26","9.9","72.8",,
"USW00013968","1965","30.72","2.4","74.0","   191148",
"USW00013968","1966","26.88","12.5","71.5","   173994",
"USW00013968","1967","36.92","5.2","70.9","   162732",
"USW00013968","1968","35.81","15.9","69.8","   168786",
"USW00013968","1969","29.97","12.4","70.7","   157224",
"USW00013968","1970","34.04","14.6","70.4","   163944","65.5"
"USW00013968","1971","56.43","9.4","70.8","   170754","68.9"
"USW00013968","1972","35.57","13.1","70.1","   164142","46.1"
"USW00013968","1973","69.91","8.7","69.9","   164148","64.4"
"USW00013968","1974","59.28","1.7","70.7","   157554",
"USW00013968","1975","44.72","6.9","70.3","   151170","63.3"
"USW00013968","1976","33.92","0.5","71.2","   176442","57.5"
"USW00013968","1977","41.49","10.8","72.6","   167142","63.3"
"USW00013968","1978","38.20","14.5","70.7","   154236","52.8"
"USW00013968","1979","42.35","16.1","69.9","   149682","50.6"
"USW00013968","1980","33.34","4.2","73.8","   172338","51.7"
"USW00013968","1981","36.88","0.9","72.0","   149604","46.1"
"USW00013968","1982","35.27","5.9","71.9","   151464",
"USW00013968","1983","34.74","8.1","69.8","   144018","65.5"
"USW00013968","1984","48.79","11.4","71.0","   158437","51.7"
"USW00013968","1985","51.33","10.1","69.3","   176367","52.8"
"USW00013968","1986","42.78","4.9","71.1","   167923","62.2"
"USW00013968","1987","45.92","20.0","71.5","   171670","52.8"
"USW00013968","1988","33.25","14.6","71.3","   199977","49.4"
"USW00013968","1989","35.10","15.5","69.4","   196799","62.2"
"USW00013968","1990","38.96","4.8","73.4","   191708","65.5"
"USW00013968","1991","33.56","1.7","72.7","   183680","50.6"
"USW00013968","1992","43.43",,"70.6",,"70.2"
"USW00013968","1993",,"7.8","68.1",,
"USW00013968","1994","49.48","14.1","70.4","   164877",
"USW00013968","1995","41.94","10.0","70.6",,
"USW00013968","1996","32.36","6.0","70.4",,
"USW00013968","1997","41.21","6.9","69.4",,
"USW00013968","1998","46.61","4.0","72.6",,
"USW00013968","1999","48.53","8.9","72.9",,
"USW00013968","2000","41.12","22.8","71.1",,
"USW00013968","2001","29.15","4.4","72.5",,
"USW00013968","2002","31.30","16.3","71.2",,
"USW00013968","2003","41.31","16.7","71.5",,
"USW00013968","2004","49.52","2.6","71.1",,
"USW00013968","2005","28.25","4.2","73.0",,
"USW00013968","2006","38.24","15.6","74.8",,
"USW00013968","2007","53.13","5.3","71.7",,
"USW00013968","2008","56.10","3.5","71.5",,
"USW00013968","2009","46.16","19.4","70.5",,
"USW00013968","2010","34.48","15.4","71.6",,
"USW00013968","2011","32.03","26.1","73.7",,
"USW00013968","2012","28.74","1.7","76.3",,
"USW00013968","2013","33.11","8.7","70.3",,
"USW00013968","2014","29.63","9.8","70.5",,
"USW00013968","2015","61.80","6.7","72.4",,
"USW00013968","2016","28.20","3.0","74.8",,
"USW00013968","2017","46.04","2.2","73.9",,
"USW00013968","2018","34.11","1.7","71.9",,
"USW00013968","2019","59.59","1.5","71.1",,
"USW00013968","2020","47.41","8.7","72.3",,
"USW00013968","2021","37.47","10.2","72.8",,
"USW00013968","2022","33.64","13.5","73.5",,
"USW00013968","2023","37.29","0.5","73.7",,
"USW00013968","2024",,,,,
"USW00013967","1948","30.16","19.1","70.3",,
"USW00013967","1949","30.39","18.1","69.8",,
"USW00013967","1950","30.33","2.2","70.4",,
"USW00013967","1951","32.33","12.7","70.6",,
"USW00013967","1952","23.21","7.3","72.1",,
"USW00013967","1953","30.52","4.4","72.4",,
"USW00013967","1954","17.87","12.3","74.8",,
"USW00013967","1955","37.44","6.8","71.4",,
"USW00013967","1956","22.58","7.8","73.2",,
"USW00013967","1957","42.06","0.8","68.3",,
"USW00013967","1958","29.19","18.3","68.6",,
"USW00013967","1959","46.46","5.3","69.3",,
"USW00013967","1960","39.51","25.1","68.5",,
"USW00013967","1961","34.82","10.6","69.4",,
"USW00013967","1962","27.50","10.6","71.2",,
"USW00013967","1963","25.77","4.6","72.9",,
"USW00013967","1964","29.11","2.1","71.9",,
"USW00013967","1965","24.18","3.0","72.9","   181146",
"USW00013967","1966","25.56","8.7","71.5","   181062",
"USW00013967","1967","25.84","3.0","72.2","   179430",
"USW00013967","1968","35.54","24.8","68.9","   168972",
"USW00013967","1969","29.13","13.7","70.0","   170736",
"USW00013967","1970","33.35","2.7","70.8","   178086","72.5"
"USW00013967","1971","27.44","11.5","71.1","   179604","68.9"
"USW00013967","1972","27.65","14.6","70.9","   173160","58.6"
"USW00013967","1973","41.79","9.2","69.3","   158382","56.4"
"USW00013967","1974","39.46","5.2","71.5","   174132","65.5"
"USW00013967","1975","35.26","6.3","69.7","   168324","73.6"
"USW00013967","1976","18.08","0.6","72.5",,"55.3"
"USW00013967","1977","28.61","3.2","72.9",,"62.2"
"USW00013967","1978","31.20","23.6","70.7","   193236",
"USW00013967","1979","41.12","10.2","69.1","   188460","59.7"
"USW00013967","1980","24.37","5.8","73.4","   202572","58.6"
"USW00013967","1981","38.97","0.0","71.9","   197640",
"USW00013967","1982","36.20","7.4","71.1","   186678",
"USW00013967","1983","39.11","11.3","68.5","   176760","51.7"
"USW00013967","1984","33.60","13.7","70.7","   214421","51.7"
"USW00013967","1985","44.20","6.7","68.9","   192349","65.5"
"USW00013967","1986","45.19","10.9","72.0","   210896","66.7"
"USW00013967","1987","44.50","21.3","70.8","   206086","68.9"
"USW00013967","1988","31.95","15.8","71.3","   212542","63.3"
"USW00013967","1989","40.92","11.1","69.4","   187821","65.5"
"USW00013967","1990","40.56","6.0","72.9","   186443","91.9"
"USW00013967","1991","43.77","3.1","71.7","   165957","64.4"
"USW00013967","1992","39.92","8.3","70.7",,"55.3"
"USW00013967","1993","37.36","2.3","68.9","   164155",
"USW00013967","1994","29.34","6.4","71.3","   177946",
"USW00013967","1995","36.19","14.0","70.4","   167650",
"USW00013967","1996","36.87","1.3","71.2",,
"USW00013967","1997","33.11","8.6","70.0",,
"USW00013967","1998","35.35","1.0","73.9",,
"USW00013967","1999","39.28","1.3","73.6",,
"USW00013967","2000","39.05","17.3","71.6",,
"USW00013967","2001","29.11","8.1","71.7",,
"USW00013967","2002","34.19","6.2","70.0",,
"USW00013967","2003","22.65","6.9","71.5",,
"USW00013967","2004","36.79","0.6","71.6",,
"USW00013967","2005","23.62","5.2","73.2",,
"USW00013967","2006","27.84","6.4","76.2",,
"USW00013967","2007","56.97","7.2","72.0",,
"USW00013967","2008","35.84","0.8","73.0",,
"USW00013967","2009","35.72","18.0","71.3",,
"USW00013967","2010","32.54","9.3","71.8",,
"USW00013967","2011","30.37","19.6","75.3",,
"USW00013967","2012","29.48","3.2","75.7",,
"USW00013967","2013","52.81","10.4","71.1",,
"USW00013967","2014","28.39","12.1","72.2",,
"USW00013967","2015","55.07","8.2","72.8",,
"USW00013967","2016","26.33","1.0","74.5",,
"USW00013967","2017","33.67","1.9","73.5",,
"USW00013967","2018","45.85","1.3","70.8",,
"USW00013967","2019","45.35","4.8","70.4",,
"USW00013967","2020","38.57","11.9","71.7",,
